chip_stem,scene_stem,source,sza_bin,split,date,hour_utc,region,wind_speed_10m,temp_2m,pass_wind,pass_temp,pass_both
fisser_0299,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0330,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0331,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0332,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0333,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0334,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0335,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0393,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0397,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,fisser,sza_lt65,,2016-09-23,14,SK,2.01,4.80,True,True,True
fisser_0016,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWU_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0051,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWU_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0085,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWU_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0118,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWU_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0123,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWU_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0231,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWU_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0239,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWU_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0249,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWU_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0269,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWU_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0316,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWU_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0362,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWU_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0366,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWU_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0020,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,fisser,sza_lt65,,2024-09-11,14,SK,2.55,2.60,True,True,True
fisser_0090,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,fisser,sza_lt65,,2024-09-11,14,SK,2.55,2.60,True,True,True
fisser_0207,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,fisser,sza_lt65,,2024-09-11,14,SK,2.55,2.60,True,True,True
fisser_0259,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,fisser,sza_lt65,,2024-09-11,14,SK,2.55,2.60,True,True,True
fisser_0301,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,fisser,sza_lt65,,2024-09-11,14,SK,2.55,2.60,True,True,True
fisser_0318,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,fisser,sza_lt65,,2024-09-11,14,SK,2.55,2.60,True,True,True
fisser_0396,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,fisser,sza_lt65,,2024-09-11,14,SK,2.55,2.60,True,True,True
fisser_0021,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,fisser,sza_lt65,,2022-07-14,14,SK,0.45,7.20,True,True,True
fisser_0050,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,fisser,sza_lt65,,2022-07-14,14,SK,0.45,7.20,True,True,True
fisser_0054,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,fisser,sza_lt65,,2022-07-14,14,SK,0.45,7.20,True,True,True
fisser_0138,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,fisser,sza_lt65,,2022-07-14,14,SK,0.45,7.20,True,True,True
fisser_0247,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,fisser,sza_lt65,,2022-07-14,14,SK,0.45,7.20,True,True,True
fisser_0306,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,fisser,sza_lt65,,2022-07-14,14,SK,0.45,7.20,True,True,True
fisser_0360,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,fisser,sza_lt65,,2022-07-14,14,SK,0.45,7.20,True,True,True
fisser_0385,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,fisser,sza_lt65,,2022-07-14,14,SK,0.45,7.20,True,True,True
fisser_0022,S2A_MSIL1C_20240824T140041_N0511_R010_T25WER_20240824T174017,fisser,sza_lt65,,2024-08-24,14,KQ,2.38,12.40,True,True,True
fisser_0044,S2A_MSIL1C_20240824T140041_N0511_R010_T25WER_20240824T174017,fisser,sza_lt65,,2024-08-24,14,KQ,2.38,12.40,True,True,True
fisser_0083,S2A_MSIL1C_20240824T140041_N0511_R010_T25WER_20240824T174017,fisser,sza_lt65,,2024-08-24,14,KQ,2.38,12.40,True,True,True
fisser_0156,S2A_MSIL1C_20240824T140041_N0511_R010_T25WER_20240824T174017,fisser,sza_lt65,,2024-08-24,14,KQ,2.38,12.40,True,True,True
fisser_0205,S2A_MSIL1C_20240824T140041_N0511_R010_T25WER_20240824T174017,fisser,sza_lt65,,2024-08-24,14,KQ,2.38,12.40,True,True,True
fisser_0304,S2A_MSIL1C_20240824T140041_N0511_R010_T25WER_20240824T174017,fisser,sza_lt65,,2024-08-24,14,KQ,2.38,12.40,True,True,True
fisser_0312,S2A_MSIL1C_20240824T140041_N0511_R010_T25WER_20240824T174017,fisser,sza_lt65,,2024-08-24,14,KQ,2.38,12.40,True,True,True
fisser_0315,S2A_MSIL1C_20240824T140041_N0511_R010_T25WER_20240824T174017,fisser,sza_lt65,,2024-08-24,14,KQ,2.38,12.40,True,True,True
fisser_0317,S2A_MSIL1C_20240824T140041_N0511_R010_T25WER_20240824T174017,fisser,sza_lt65,,2024-08-24,14,KQ,2.38,12.40,True,True,True
fisser_0024,S2A_MSIL1C_20170722T153911_N0500_R011_T22WDB_20231008T062148,fisser,sza_lt65,,2017-07-22,15,SK,3.90,5.00,True,True,True
fisser_0073,S2A_MSIL1C_20170722T153911_N0500_R011_T22WDB_20231008T062148,fisser,sza_lt65,,2017-07-22,15,SK,3.90,5.00,True,True,True
fisser_0163,S2A_MSIL1C_20170722T153911_N0500_R011_T22WDB_20231008T062148,fisser,sza_lt65,,2017-07-22,15,SK,3.90,5.00,True,True,True
fisser_0025,S2B_MSIL1C_20180913T140829_N0500_R053_T24WWU_20230707T095241,fisser,sza_lt65,,2018-09-13,14,SK,2.20,3.40,True,True,True
fisser_0353,S2B_MSIL1C_20180913T140829_N0500_R053_T24WWU_20230707T095241,fisser,sza_lt65,,2018-09-13,14,SK,2.20,3.40,True,True,True
fisser_0029,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0062,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0063,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0076,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0113,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0139,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0151,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0157,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0165,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0196,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0198,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0202,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0208,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0215,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0271,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0272,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0314,S2A_MSIL1C_20180723T141951_N0500_R096_T24WWU_20230628T041823,fisser,sza_lt65,,2018-07-23,14,SK,2.66,4.70,True,True,True
fisser_0030,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,fisser,sza_lt65,,2021-09-17,14,SK,2.64,1.80,True,True,True
fisser_0171,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,fisser,sza_lt65,,2021-09-17,14,SK,2.64,1.80,True,True,True
fisser_0209,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,fisser,sza_lt65,,2021-09-17,14,SK,2.64,1.80,True,True,True
fisser_0268,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,fisser,sza_lt65,,2021-09-17,14,SK,2.64,1.80,True,True,True
fisser_0313,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,fisser,sza_lt65,,2021-09-17,14,SK,2.64,1.80,True,True,True
fisser_0359,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,fisser,sza_lt65,,2021-09-17,14,SK,2.64,1.80,True,True,True
fisser_0388,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,fisser,sza_lt65,,2021-09-17,14,SK,2.64,1.80,True,True,True
fisser_0036,S2A_MSIL1C_20160822T155902_N0500_R097_T21WWU_20231026T124038,fisser,sza_lt65,,2016-08-22,15,SK,2.20,6.30,True,True,True
fisser_0037,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0038,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0047,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0060,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0132,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0161,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0174,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0203,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0225,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0244,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0245,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0264,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0274,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0275,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0276,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0295,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0300,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0321,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0390,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWU_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0040,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0071,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0109,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0141,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0143,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0144,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0258,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0278,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0285,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0302,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0307,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0308,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0346,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0347,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0348,S2B_MSIL1C_20170801T144919_N0500_R082_T22WES_20230804T124536,fisser,sza_lt65,,2017-08-01,14,SK,1.62,3.00,True,True,True
fisser_0041,S2B_MSIL1C_20170803T152909_N0500_R111_T22WDC_20230826T072407,fisser,sza_lt65,,2017-08-03,15,SK,1.06,2.10,True,True,True
fisser_0042,S2A_MSIL1C_20160830T151912_N0500_R068_T22WDB_20231020T235443,fisser,sza_lt65,,2016-08-30,15,SK,0.63,7.60,True,True,True
fisser_0045,S2A_MSIL1C_20160830T151912_N0500_R068_T22WDB_20231020T235443,fisser,sza_lt65,,2016-08-30,15,SK,0.63,7.60,True,True,True
fisser_0094,S2A_MSIL1C_20160830T151912_N0500_R068_T22WDB_20231020T235443,fisser,sza_lt65,,2016-08-30,15,SK,0.63,7.60,True,True,True
fisser_0114,S2A_MSIL1C_20160830T151912_N0500_R068_T22WDB_20231020T235443,fisser,sza_lt65,,2016-08-30,15,SK,0.63,7.60,True,True,True
fisser_0309,S2A_MSIL1C_20160830T151912_N0500_R068_T22WDB_20231020T235443,fisser,sza_lt65,,2016-08-30,15,SK,0.63,7.60,True,True,True
fisser_0329,S2A_MSIL1C_20160830T151912_N0500_R068_T22WDB_20231020T235443,fisser,sza_lt65,,2016-08-30,15,SK,0.63,7.60,True,True,True
fisser_0043,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,fisser,sza_lt65,,2020-08-23,14,SK,1.02,6.30,True,True,True
fisser_0116,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,fisser,sza_lt65,,2020-08-23,14,SK,1.02,6.30,True,True,True
fisser_0119,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,fisser,sza_lt65,,2020-08-23,14,SK,1.02,6.30,True,True,True
fisser_0126,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,fisser,sza_lt65,,2020-08-23,14,SK,1.02,6.30,True,True,True
fisser_0164,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,fisser,sza_lt65,,2020-08-23,14,SK,1.02,6.30,True,True,True
fisser_0216,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,fisser,sza_lt65,,2020-08-23,14,SK,1.02,6.30,True,True,True
fisser_0357,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,fisser,sza_lt65,,2020-08-23,14,SK,1.02,6.30,True,True,True
fisser_0048,S2B_MSIL1C_20170813T135029_N0500_R110_T25WER_20230830T221846,fisser,sza_lt65,,2017-08-13,13,KQ,0.80,11.40,True,True,True
fisser_0059,S2B_MSIL1C_20170813T135029_N0500_R110_T25WER_20230830T221846,fisser,sza_lt65,,2017-08-13,13,KQ,0.80,11.40,True,True,True
fisser_0070,S2B_MSIL1C_20170813T135029_N0500_R110_T25WER_20230830T221846,fisser,sza_lt65,,2017-08-13,13,KQ,0.80,11.40,True,True,True
fisser_0219,S2B_MSIL1C_20170813T135029_N0500_R110_T25WER_20230830T221846,fisser,sza_lt65,,2017-08-13,13,KQ,0.80,11.40,True,True,True
fisser_0310,S2B_MSIL1C_20170813T135029_N0500_R110_T25WER_20230830T221846,fisser,sza_lt65,,2017-08-13,13,KQ,0.80,11.40,True,True,True
fisser_0049,S2A_MSIL1C_20190709T152911_N0500_R111_T22WDB_20230603T230701,fisser,sza_lt65,,2019-07-09,15,SK,1.75,2.60,True,True,True
fisser_0077,S2A_MSIL1C_20190709T152911_N0500_R111_T22WDB_20230603T230701,fisser,sza_lt65,,2019-07-09,15,SK,1.75,2.60,True,True,True
fisser_0125,S2A_MSIL1C_20190709T152911_N0500_R111_T22WDB_20230603T230701,fisser,sza_lt65,,2019-07-09,15,SK,1.75,2.60,True,True,True
fisser_0185,S2A_MSIL1C_20190709T152911_N0500_R111_T22WDB_20230603T230701,fisser,sza_lt65,,2019-07-09,15,SK,1.75,2.60,True,True,True
fisser_0186,S2A_MSIL1C_20190709T152911_N0500_R111_T22WDB_20230603T230701,fisser,sza_lt65,,2019-07-09,15,SK,1.75,2.60,True,True,True
fisser_0052,S2A_MSIL1C_20190716T151911_N0500_R068_T22WDC_20230604T070424,fisser,sza_lt65,,2019-07-16,15,SK,2.69,5.80,True,True,True
fisser_0088,S2A_MSIL1C_20190716T151911_N0500_R068_T22WDC_20230604T070424,fisser,sza_lt65,,2019-07-16,15,SK,2.69,5.80,True,True,True
fisser_0053,S2A_MSIL1C_20200822T152911_N0209_R111_T21WXU_20200822T191829,fisser,sza_lt65,,2020-08-22,15,SK,0.28,7.70,True,True,True
fisser_0081,S2A_MSIL1C_20200822T152911_N0209_R111_T21WXU_20200822T191829,fisser,sza_lt65,,2020-08-22,15,SK,0.28,7.70,True,True,True
fisser_0343,S2A_MSIL1C_20200822T152911_N0209_R111_T21WXU_20200822T191829,fisser,sza_lt65,,2020-08-22,15,SK,0.28,7.70,True,True,True
fisser_0389,S2A_MSIL1C_20200822T152911_N0209_R111_T21WXU_20200822T191829,fisser,sza_lt65,,2020-08-22,15,SK,0.28,7.70,True,True,True
fisser_0057,S2A_MSIL1C_20210909T140011_N0500_R010_T25WES_20230112T233728,fisser,sza_lt65,,2021-09-09,14,KQ,1.06,0.90,True,True,True
fisser_0058,S2A_MSIL1C_20170808T152911_N0500_R111_T22WDB_20230829T170819,fisser,sza_lt65,,2017-08-08,15,SK,0.67,6.40,True,True,True
fisser_0121,S2A_MSIL1C_20170808T152911_N0500_R111_T22WDB_20230829T170819,fisser,sza_lt65,,2017-08-08,15,SK,0.67,6.40,True,True,True
fisser_0127,S2A_MSIL1C_20170808T152911_N0500_R111_T22WDB_20230829T170819,fisser,sza_lt65,,2017-08-08,15,SK,0.67,6.40,True,True,True
fisser_0173,S2A_MSIL1C_20170808T152911_N0500_R111_T22WDB_20230829T170819,fisser,sza_lt65,,2017-08-08,15,SK,0.67,6.40,True,True,True
fisser_0204,S2A_MSIL1C_20170808T152911_N0500_R111_T22WDB_20230829T170819,fisser,sza_lt65,,2017-08-08,15,SK,0.67,6.40,True,True,True
fisser_0283,S2A_MSIL1C_20170808T152911_N0500_R111_T22WDB_20230829T170819,fisser,sza_lt65,,2017-08-08,15,SK,0.67,6.40,True,True,True
fisser_0370,S2A_MSIL1C_20170808T152911_N0500_R111_T22WDB_20230829T170819,fisser,sza_lt65,,2017-08-08,15,SK,0.67,6.40,True,True,True
fisser_0065,S2A_MSIL1C_20200702T155911_N0500_R097_T21WWU_20230320T180410,fisser,sza_lt65,,2020-07-02,15,SK,0.61,4.60,True,True,True
fisser_0066,S2B_MSIL1C_20210822T152809_N0500_R111_T22WDB_20230119T151933,fisser,sza_lt65,,2021-08-22,15,SK,2.50,4.80,True,True,True
fisser_0098,S2B_MSIL1C_20210822T152809_N0500_R111_T22WDB_20230119T151933,fisser,sza_lt65,,2021-08-22,15,SK,2.50,4.80,True,True,True
fisser_0067,S2A_MSIL1C_20170831T140011_N0500_R010_T25WES_20230831T055412,fisser,sza_lt65,,2017-08-31,14,KQ,1.80,12.60,True,True,True
fisser_0170,S2A_MSIL1C_20170831T140011_N0500_R010_T25WES_20230831T055412,fisser,sza_lt65,,2017-08-31,14,KQ,1.80,12.60,True,True,True
fisser_0068,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0069,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0099,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0130,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0131,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0136,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0179,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0195,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0228,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0336,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0337,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0338,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0363,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0372,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0374,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0378,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
